ID_Venda;Data_Venda;ID_Cliente;ID_Produto;Quantidade;Preco_Unitario;Valor_Total;Desconto;Canal;Vendedor
1732;2024-11-06;402;75;4;713.73;2426.68;0.15;Online;Ana Paula
1733;2024-02-15;426;75;2;713.73;1427.46;0.0;WhatsApp;Carlos
1734;2022-11-04;196;98;3;224.43;572.3;0.15;Loja Física;Vitor
1735;2023-04-05;290;65;2;949.03;1708.25;0.1;WhatsApp;Rafaela
1736;2024-05-06;276;94;1;579.14;579.14;0.0;WhatsApp;Vitor
1737;2025-05-28;242;85;4;347.91;1252.48;0.1;WhatsApp;Juliana
1738;2023-10-12;138;25;1;591.1;472.88;0.2;WhatsApp;Marcos
1739;2023-05-15;169;32;1;457.26;365.81;0.2;Online;Ana Paula
1740;2024-07-22;162;96;1;416.6;416.6;0.0;WhatsApp;Ana Paula
1741;2024-06-30;376;113;1;808.81;768.37;0.05;Online;Vitor
1742;2023-12-22;287;65;1;949.03;949.03;0.0;Online;Carlos
1743;2024-09-18;310;30;1;123.93;117.73;0.05;Online;Ana Paula
1744;2025-03-12;424;106;1;448.29;448.29;0.0;WhatsApp;Ana Paula
1745;2024-04-14;346;75;1;713.73;606.67;0.15;Loja Física;Rafaela
1746;2023-06-18;408;37;1;133.56;133.56;0.0;Online;Vitor
1747;2022-06-16;210;54;1;484.23;435.81;0.1;Loja Física;Rafaela
1748;2024-10-09;324;113;1;808.81;647.05;0.2;Loja Física;Ana Paula
1749;2024-07-18;8;22;1;253.6;253.6;0.0;Online;Marcos
1750;2025-02-09;365;120;2;702.03;1333.86;0.05;WhatsApp;Vitor
1751;2022-09-16;446;5;2;677.34;1083.74;0.2;Online;Vitor
1752;2022-12-08;38;17;3;31.01;83.73;0.1;WhatsApp;Juliana
1753;2024-05-14;182;17;2;31.01;58.92;0.05;WhatsApp;Rafaela
1754;2023-05-10;365;38;1;864.33;864.33;0.0;Online;Marcos
1755;2025-04-26;312;79;2;335.57;671.14;0.0;WhatsApp;Vitor
1756;2022-06-01;379;118;1;700.37;700.37;0.0;Online;Juliana
1757;2025-07-15;231;95;1;51.84;41.47;0.2;Online;Marcos
1758;2024-09-04;359;18;2;792.93;1347.98;0.15;Loja Física;Carlos
1759;2025-04-22;470;105;1;508.97;458.07;0.1;Loja Física;Ana Paula
1760;2022-01-16;304;76;2;392.72;785.44;0.0;WhatsApp;Carlos
1761;2024-07-17;195;42;3;331.9;945.91;0.05;Loja Física;Rafaela
1762;2025-04-19;144;99;3;538.22;1614.66;0.0;Loja Física;Marcos
1763;2024-10-07;175;7;4;588.57;2118.85;0.1;WhatsApp;Rafaela
1764;2025-04-02;261;109;1;324.39;308.17;0.05;Online;Marcos
1765;2024-02-26;164;97;1;741.2;741.2;0.0;Loja Física;Vitor
1766;2023-03-08;221;67;1;497.56;497.56;0.0;WhatsApp;Rafaela
1767;2023-10-06;51;45;1;817.06;817.06;0.0;Loja Física;Vitor
1768;2023-08-13;141;63;2;128.52;244.19;0.05;Loja Física;Ana Paula
1769;2023-08-14;481;118;2;700.37;1400.74;0.0;WhatsApp;Vitor
1770;2023-04-20;342;36;2;34.61;69.22;0.0;Loja Física;Ana Paula
1771;2025-02-04;430;66;1;712.86;570.29;0.2;Loja Física;Vitor
1772;2025-05-10;463;6;1;418.18;376.36;0.1;WhatsApp;Ana Paula
1773;2022-01-14;251;107;1;742.12;593.7;0.2;Loja Física;Marcos
1774;2023-02-21;145;74;1;715.59;679.81;0.05;WhatsApp;Juliana
1775;2024-12-02;65;107;3;742.12;2115.04;0.05;Online;Vitor
1776;2022-09-03;228;114;1;753.84;716.15;0.05;Online;Marcos
1777;2022-06-27;443;18;1;792.93;792.93;0.0;WhatsApp;Carlos
1778;2022-08-27;496;46;1;739.41;591.53;0.2;Loja Física;Carlos
1779;2023-04-01;373;10;2;532.77;1065.54;0.0;Loja Física;Rafaela
1780;2023-11-18;142;59;2;842.41;1432.1;0.15;WhatsApp;Rafaela
1781;2025-10-08;398;10;1;532.77;452.85;0.15;WhatsApp;Marcos
1782;2022-03-20;222;13;1;533.84;453.76;0.15;WhatsApp;Marcos
1783;2023-01-25;431;72;1;762.45;648.08;0.15;WhatsApp;Vitor
1784;2025-07-23;322;2;1;244.27;244.27;0.0;Loja Física;Rafaela
1785;2024-02-10;447;29;2;483.61;822.14;0.15;Loja Física;Marcos
1786;2024-08-20;78;63;2;128.52;205.63;0.2;Loja Física;Carlos
1787;2024-10-14;145;17;1;31.01;31.01;0.0;WhatsApp;Vitor
1788;2024-11-23;439;93;1;485.32;412.52;0.15;Loja Física;Vitor
1789;2024-06-08;35;63;5;128.52;578.34;0.1;WhatsApp;Ana Paula
1790;2022-12-31;20;54;1;484.23;411.6;0.15;Online;Rafaela
1791;2024-02-18;324;75;2;713.73;1427.46;0.0;WhatsApp;Marcos
1792;2024-09-18;272;85;1;347.91;347.91;0.0;Online;Ana Paula
1793;2023-08-22;343;63;1;128.52;122.09;0.05;WhatsApp;Juliana
1794;2025-05-09;183;70;1;1031.73;980.14;0.05;Online;Vitor
1795;2023-03-25;58;113;1;808.81;647.05;0.2;Online;Juliana
1796;2024-07-04;167;32;5;457.26;1943.36;0.15;Online;Vitor
1797;2022-12-27;238;41;1;365.79;310.92;0.15;Loja Física;Marcos
1798;2024-03-26;361;17;1;31.01;24.81;0.2;Online;Juliana
1799;2025-05-15;211;88;1;470.06;470.06;0.0;Loja Física;Marcos
1800;2023-07-03;260;28;1;735.51;588.41;0.2;Online;Vitor
1801;2025-02-25;396;42;1;331.9;331.9;0.0;WhatsApp;Marcos
1802;2024-04-22;201;104;1;530.39;503.87;0.05;Online;Juliana
1803;2023-06-18;468;7;2;588.57;1177.14;0.0;Online;Carlos
1804;2023-03-25;174;82;1;596.59;477.27;0.2;Loja Física;Marcos
1805;2024-07-05;210;29;1;483.61;435.25;0.1;Loja Física;Rafaela
1806;2023-02-27;400;81;4;437.64;1750.56;0.0;WhatsApp;Rafaela
1807;2023-11-07;67;78;1;129.82;116.84;0.1;Loja Física;Carlos
1808;2022-02-13;411;49;4;940.61;3762.44;0.0;WhatsApp;Marcos
1809;2023-12-24;393;99;1;538.22;484.4;0.1;Loja Física;Carlos
1810;2022-04-11;266;27;3;148.73;446.19;0.0;WhatsApp;Ana Paula
1811;2022-11-18;430;69;2;446.95;849.2;0.05;WhatsApp;Ana Paula
1812;2023-08-18;411;21;3;650.12;1950.36;0.0;Online;Juliana
1813;2023-03-18;284;94;5;579.14;2895.7;0.0;Loja Física;Vitor
1814;2022-02-11;387;68;1;549.39;549.39;0.0;WhatsApp;Juliana
1815;2024-09-20;22;21;5;650.12;3250.6;0.0;Online;Vitor
1816;2023-04-17;324;99;1;538.22;457.49;0.15;Loja Física;Vitor
1817;2023-07-12;384;16;1;704.17;563.34;0.2;Online;Carlos
1818;2024-03-31;68;105;1;508.97;432.62;0.15;Online;Vitor
1819;2022-06-06;38;65;1;949.03;806.68;0.15;WhatsApp;Carlos
1820;2024-04-30;11;2;1;244.27;207.63;0.15;WhatsApp;Rafaela
1821;2022-11-07;49;95;1;51.84;46.66;0.1;Online;Ana Paula
1822;2025-05-25;440;40;1;339.07;271.26;0.2;Online;Juliana
1823;2024-11-15;381;3;2;705.03;1410.06;0.0;Online;Juliana
1824;2023-02-20;52;34;3;895.99;2284.77;0.15;WhatsApp;Juliana
1825;2024-02-11;150;55;1;712.0;712.0;0.0;Loja Física;Juliana
1826;2025-02-22;143;62;1;524.4;524.4;0.0;WhatsApp;Rafaela
1827;2024-11-03;126;49;1;940.61;940.61;0.0;Online;Carlos
1828;2024-03-17;488;48;1;46.76;37.41;0.2;WhatsApp;Carlos
1829;2022-08-10;232;29;1;483.61;435.25;0.1;Loja Física;Juliana
1830;2023-04-21;229;48;1;46.76;44.42;0.05;WhatsApp;Vitor
1831;2025-08-09;160;43;1;254.31;254.31;0.0;WhatsApp;Vitor
1832;2022-07-15;288;22;5;253.6;1268.0;0.0;Online;Rafaela
1833;2023-05-27;43;19;1;451.86;429.27;0.05;WhatsApp;Juliana
1834;2024-12-07;371;108;1;110.05;99.04;0.1;Loja Física;Vitor
1835;2024-10-07;130;53;1;288.06;288.06;0.0;WhatsApp;Marcos
1836;2022-11-05;19;42;1;331.9;282.11;0.15;WhatsApp;Rafaela
1837;2024-04-12;447;1;1;43.66;43.66;0.0;WhatsApp;Ana Paula
1838;2025-02-25;407;63;2;128.52;231.34;0.1;Online;Marcos
1839;2025-08-28;121;42;1;331.9;315.3;0.05;WhatsApp;Juliana
1840;2024-11-19;285;110;1;151.04;128.38;0.15;WhatsApp;Vitor
1841;2022-08-04;218;90;5;397.67;1988.35;0.0;Online;Ana Paula
1842;2022-01-28;83;67;3;497.56;1268.78;0.15;Loja Física;Ana Paula
1843;2023-02-09;225;112;2;233.92;467.84;0.0;Loja Física;Juliana
1844;2024-10-11;88;81;1;437.64;350.11;0.2;WhatsApp;Juliana
1845;2022-10-14;384;112;2;233.92;421.06;0.1;Online;Juliana
1846;2022-01-19;152;16;1;704.17;668.96;0.05;Online;Carlos
1847;2025-10-17;139;67;1;497.56;497.56;0.0;WhatsApp;Marcos
1848;2025-02-28;333;22;1;253.6;253.6;0.0;Online;Rafaela
1849;2023-02-23;412;79;1;335.57;285.23;0.15;Online;Rafaela
1850;2025-05-23;129;61;1;30.06;28.56;0.05;Loja Física;Marcos
1851;2022-10-05;85;68;1;549.39;466.98;0.15;Online;Vitor
1852;2023-10-13;214;23;5;71.03;355.15;0.0;Online;Vitor
1853;2022-01-12;160;90;4;397.67;1590.68;0.0;Loja Física;Carlos
1854;2022-07-12;276;59;2;842.41;1684.82;0.0;Loja Física;Vitor
1855;2025-07-03;240;77;1;224.32;224.32;0.0;Loja Física;Marcos
1856;2025-07-27;287;114;3;753.84;2261.52;0.0;Online;Carlos
1857;2022-01-29;476;25;1;591.1;591.1;0.0;Online;Juliana
1858;2025-04-11;374;40;2;339.07;678.14;0.0;WhatsApp;Juliana
1859;2023-06-06;288;70;1;1031.73;876.97;0.15;WhatsApp;Ana Paula
1860;2022-06-08;304;20;2;785.51;1571.02;0.0;WhatsApp;Ana Paula
1861;2023-07-28;92;34;1;895.99;806.39;0.1;Loja Física;Ana Paula
1862;2024-12-05;301;83;3;699.75;1679.4;0.2;Online;Marcos
1863;2025-03-24;396;110;4;151.04;543.74;0.1;WhatsApp;Marcos
1864;2025-06-15;343;117;1;160.53;152.5;0.05;Loja Física;Ana Paula
1865;2022-01-06;402;30;1;123.93;123.93;0.0;Loja Física;Rafaela
1866;2022-10-28;74;22;5;253.6;1204.6;0.05;Loja Física;Marcos
1867;2022-06-09;459;7;1;588.57;588.57;0.0;WhatsApp;Juliana
1868;2024-05-21;341;61;3;30.06;90.18;0.0;Online;Rafaela
1869;2022-08-29;124;72;1;762.45;724.33;0.05;Online;Juliana
1870;2024-08-29;182;40;1;339.07;271.26;0.2;WhatsApp;Marcos
1871;2024-12-22;41;114;1;753.84;678.46;0.1;Loja Física;Ana Paula
1872;2025-07-21;427;36;1;34.61;29.42;0.15;Loja Física;Juliana
1873;2025-02-21;227;63;2;128.52;218.48;0.15;Online;Carlos
1874;2022-09-04;286;116;1;163.51;155.33;0.05;WhatsApp;Marcos
1875;2022-12-31;13;111;1;630.28;630.28;0.0;Online;Carlos
1876;2023-12-10;373;55;1;712.0;712.0;0.0;WhatsApp;Rafaela
1877;2023-01-27;196;48;1;46.76;46.76;0.0;WhatsApp;Vitor
1878;2023-02-06;227;47;3;783.17;2114.56;0.1;Loja Física;Vitor
1879;2025-04-15;159;43;5;254.31;1271.55;0.0;Online;Marcos
1880;2024-10-26;472;2;1;244.27;219.84;0.1;Online;Vitor
1881;2025-08-18;141;83;3;699.75;1994.29;0.05;Online;Vitor
1882;2023-06-03;141;81;2;437.64;875.28;0.0;WhatsApp;Vitor
1883;2024-08-22;312;81;1;437.64;415.76;0.05;Online;Ana Paula
1884;2024-08-27;384;112;4;233.92;795.33;0.15;WhatsApp;Vitor
1885;2022-03-20;190;4;1;912.02;820.82;0.1;WhatsApp;Ana Paula
1886;2022-12-29;446;109;1;324.39;324.39;0.0;Loja Física;Juliana
1887;2022-09-02;29;57;3;62.37;159.04;0.15;WhatsApp;Vitor
1888;2023-10-06;50;110;1;151.04;135.94;0.1;Online;Ana Paula
1889;2025-09-03;315;95;3;51.84;155.52;0.0;Online;Carlos
1890;2023-10-11;460;91;3;566.07;1698.21;0.0;WhatsApp;Carlos
1891;2024-01-21;265;2;1;244.27;207.63;0.15;Online;Juliana
1892;2025-09-29;343;8;3;536.49;1609.47;0.0;Loja Física;Rafaela
1893;2022-10-30;374;35;1;64.2;64.2;0.0;Loja Física;Juliana
1894;2022-04-02;142;78;1;129.82;129.82;0.0;WhatsApp;Rafaela
1895;2024-04-18;89;82;2;596.59;1014.2;0.15;Loja Física;Marcos
1896;2023-07-15;288;45;4;817.06;3268.24;0.0;Online;Juliana
1897;2025-03-09;429;90;1;397.67;397.67;0.0;WhatsApp;Juliana
1898;2022-06-30;60;118;1;700.37;700.37;0.0;Loja Física;Carlos
1899;2022-06-26;96;41;2;365.79;658.42;0.1;WhatsApp;Vitor
1900;2022-12-13;404;2;2;244.27;488.54;0.0;WhatsApp;Marcos
1901;2024-07-31;42;113;2;808.81;1374.98;0.15;Loja Física;Marcos
1902;2025-10-26;329;116;1;163.51;130.81;0.2;Loja Física;Carlos
1903;2022-09-29;159;7;1;588.57;559.14;0.05;WhatsApp;Marcos
1904;2022-12-31;143;18;1;792.93;713.64;0.1;Online;Juliana
1905;2023-04-08;428;25;3;591.1;1773.3;0.0;Loja Física;Ana Paula
1906;2023-08-28;133;90;1;397.67;377.79;0.05;Online;Vitor
1907;2024-09-30;182;75;1;713.73;713.73;0.0;Online;Carlos
1908;2024-12-07;231;107;4;742.12;2523.21;0.15;WhatsApp;Ana Paula
1909;2022-03-17;487;107;1;742.12;667.91;0.1;Online;Ana Paula
1910;2025-01-06;292;27;5;148.73;632.1;0.15;Online;Marcos
1911;2025-08-16;416;88;2;470.06;752.1;0.2;Online;Ana Paula
1912;2023-12-02;359;65;3;949.03;2562.38;0.1;WhatsApp;Marcos
1913;2022-07-05;263;99;1;538.22;538.22;0.0;Online;Ana Paula
1914;2024-08-15;134;5;1;677.34;677.34;0.0;WhatsApp;Carlos
1915;2025-07-16;96;61;2;30.06;60.12;0.0;Online;Rafaela
1916;2023-10-24;191;73;3;733.04;2089.16;0.05;WhatsApp;Rafaela
1917;2022-03-11;166;90;2;397.67;795.34;0.0;WhatsApp;Marcos
1918;2022-01-17;82;54;1;484.23;460.02;0.05;Online;Marcos
1919;2025-08-19;463;13;2;533.84;1067.68;0.0;Online;Marcos
1920;2022-11-30;240;70;2;1031.73;2063.46;0.0;Loja Física;Juliana
1921;2025-06-16;234;76;2;392.72;706.9;0.1;WhatsApp;Juliana
1922;2024-03-28;243;107;2;742.12;1484.24;0.0;Online;Carlos
1923;2024-02-04;308;44;3;138.43;394.53;0.05;WhatsApp;Juliana
1924;2023-09-07;21;119;2;871.75;1743.5;0.0;WhatsApp;Vitor
1925;2024-05-12;219;100;1;55.07;55.07;0.0;WhatsApp;Juliana
1926;2025-04-29;15;21;1;650.12;585.11;0.1;Loja Física;Marcos
1927;2025-05-07;495;90;1;397.67;357.9;0.1;Loja Física;Rafaela
1928;2022-10-13;67;85;1;347.91;347.91;0.0;Loja Física;Vitor
1929;2023-09-26;406;99;1;538.22;538.22;0.0;Online;Juliana
1930;2024-03-21;85;59;1;842.41;842.41;0.0;WhatsApp;Ana Paula
1931;2023-02-15;453;23;1;71.03;71.03;0.0;Online;Vitor
1932;2023-01-14;121;110;1;151.04;151.04;0.0;Online;Vitor
1933;2023-05-17;79;88;3;470.06;1269.16;0.1;Online;Vitor
1934;2024-09-04;82;45;4;817.06;3268.24;0.0;Online;Rafaela
1935;2024-03-18;358;28;1;735.51;698.73;0.05;WhatsApp;Juliana
1936;2024-08-07;362;32;4;457.26;1463.23;0.2;Loja Física;Juliana
1937;2022-09-21;163;98;1;224.43;224.43;0.0;Online;Marcos
1938;2023-08-03;420;87;1;75.86;64.48;0.15;Online;Rafaela
1939;2024-03-17;274;10;1;532.77;532.77;0.0;Online;Carlos
1940;2025-04-16;14;29;1;483.61;435.25;0.1;Loja Física;Ana Paula
1941;2024-01-26;186;44;2;138.43;249.17;0.1;Loja Física;Rafaela
1942;2025-05-12;385;51;2;180.13;360.26;0.0;WhatsApp;Ana Paula
1943;2022-10-10;256;25;1;591.1;591.1;0.0;Loja Física;Marcos
1944;2024-06-10;48;44;1;138.43;131.51;0.05;WhatsApp;Ana Paula
1945;2024-05-21;78;37;1;133.56;133.56;0.0;Online;Carlos
1946;2024-09-11;18;34;1;895.99;851.19;0.05;Loja Física;Ana Paula
1947;2024-03-26;350;67;1;497.56;398.05;0.2;Loja Física;Juliana
1948;2022-06-19;178;88;1;470.06;399.55;0.15;Loja Física;Carlos
1949;2024-04-08;412;104;3;530.39;1591.17;0.0;Loja Física;Marcos
1950;2022-09-21;295;65;4;949.03;3606.31;0.05;WhatsApp;Juliana
1951;2022-01-24;249;84;1;249.04;211.68;0.15;Online;Juliana
1952;2022-04-22;156;55;4;712.0;2848.0;0.0;WhatsApp;Carlos
1953;2022-08-26;310;104;1;530.39;424.31;0.2;Online;Rafaela
1954;2024-02-03;400;61;1;30.06;25.55;0.15;Online;Rafaela
1955;2024-01-18;58;101;1;166.52;166.52;0.0;Online;Rafaela
1956;2024-02-25;446;87;2;75.86;151.72;0.0;Loja Física;Vitor
1957;2023-11-22;486;120;5;702.03;2983.63;0.15;WhatsApp;Marcos
1958;2023-02-09;264;105;2;508.97;916.15;0.1;WhatsApp;Juliana
1959;2024-06-09;25;60;1;617.76;617.76;0.0;Loja Física;Vitor
1960;2024-09-29;236;47;2;783.17;1566.34;0.0;WhatsApp;Carlos
1961;2024-01-27;130;55;1;712.0;712.0;0.0;WhatsApp;Marcos
1962;2022-02-18;278;35;3;64.2;192.6;0.0;Online;Marcos
1963;2024-05-04;9;58;1;824.45;824.45;0.0;Online;Carlos
1964;2022-03-14;306;15;1;1028.53;1028.53;0.0;WhatsApp;Vitor
1965;2024-12-24;379;51;1;180.13;180.13;0.0;Loja Física;Vitor
1966;2024-12-31;49;17;2;31.01;52.72;0.15;Loja Física;Carlos
1967;2024-10-07;221;115;1;545.26;545.26;0.0;Online;Juliana
1968;2025-06-18;125;118;2;700.37;1120.59;0.2;WhatsApp;Rafaela
1969;2025-03-11;235;6;1;418.18;418.18;0.0;Online;Marcos
1970;2022-03-20;76;78;2;129.82;220.69;0.15;WhatsApp;Vitor
1971;2024-02-22;263;93;3;485.32;1455.96;0.0;Online;Carlos
1972;2023-09-11;217;52;3;464.07;1392.21;0.0;Loja Física;Carlos
1973;2023-06-11;370;84;1;249.04;211.68;0.15;Loja Física;Juliana
1974;2022-08-27;407;25;1;591.1;531.99;0.1;Online;Marcos
1975;2025-06-14;264;70;1;1031.73;825.38;0.2;Loja Física;Carlos
1976;2022-04-11;192;74;2;715.59;1359.62;0.05;Loja Física;Juliana
1977;2023-07-17;383;89;1;576.13;460.9;0.2;Loja Física;Marcos
1978;2024-10-24;344;6;1;418.18;376.36;0.1;Online;Ana Paula
1979;2025-10-20;146;35;1;64.2;64.2;0.0;Online;Ana Paula
1980;2022-02-08;401;54;1;484.23;411.6;0.15;Loja Física;Marcos
1981;2023-07-01;237;77;2;224.32;358.91;0.2;WhatsApp;Marcos
1982;2022-07-18;114;29;1;483.61;483.61;0.0;WhatsApp;Marcos
1983;2023-03-29;33;79;2;335.57;671.14;0.0;WhatsApp;Carlos
1984;2025-06-01;424;59;1;842.41;758.17;0.1;Online;Carlos
1985;2025-05-04;169;70;1;1031.73;980.14;0.05;Online;Rafaela
1986;2022-01-26;176;44;1;138.43;138.43;0.0;Online;Juliana
1987;2022-11-07;237;110;1;151.04;128.38;0.15;Online;Ana Paula
1988;2024-12-26;358;22;1;253.6;215.56;0.15;Online;Marcos
1989;2024-04-05;17;85;2;347.91;556.66;0.2;WhatsApp;Vitor
1990;2025-07-17;250;72;1;762.45;762.45;0.0;Loja Física;Ana Paula
1991;2024-12-20;190;39;3;82.79;248.37;0.0;Online;Juliana
1992;2025-10-13;240;4;1;912.02;912.02;0.0;WhatsApp;Rafaela
1993;2022-12-08;320;46;1;739.41;665.47;0.1;Online;Juliana
1994;2022-02-17;385;37;2;133.56;240.41;0.1;WhatsApp;Juliana
1995;2023-04-26;193;118;1;700.37;630.33;0.1;Loja Física;Juliana
1996;2025-05-28;486;109;1;324.39;324.39;0.0;Loja Física;Juliana
1997;2023-03-24;109;15;1;1028.53;925.68;0.1;Online;Ana Paula
1998;2022-11-22;393;100;1;55.07;46.81;0.15;Online;Rafaela
1999;2024-04-16;181;97;3;741.2;2223.6;0.0;Online;Rafaela
2000;2023-07-26;164;99;1;538.22;538.22;0.0;WhatsApp;Vitor
2001;2025-09-22;453;88;2;470.06;799.1;0.15;WhatsApp;Marcos
2002;2024-10-25;275;69;3;446.95;1273.81;0.05;Loja Física;Juliana
2003;2024-10-10;388;60;1;617.76;617.76;0.0;Online;Ana Paula
2004;2022-12-30;205;37;4;133.56;534.24;0.0;WhatsApp;Marcos
2005;2024-08-08;336;23;1;71.03;60.38;0.15;Loja Física;Juliana
2006;2025-04-03;335;54;5;484.23;2300.09;0.05;Online;Ana Paula
2007;2025-07-27;15;80;1;263.63;263.63;0.0;Loja Física;Rafaela
2008;2025-06-23;258;11;2;365.47;657.85;0.1;WhatsApp;Carlos
2009;2024-04-17;485;3;1;705.03;705.03;0.0;WhatsApp;Ana Paula
2010;2022-12-07;292;81;1;437.64;415.76;0.05;WhatsApp;Vitor
2011;2024-01-29;12;96;2;416.6;749.88;0.1;WhatsApp;Juliana
2012;2025-02-04;262;111;2;630.28;1260.56;0.0;Loja Física;Juliana
2013;2024-01-26;371;112;1;233.92;233.92;0.0;Loja Física;Juliana
2014;2023-02-14;166;17;1;31.01;31.01;0.0;Loja Física;Vitor
2015;2023-02-28;296;60;2;617.76;1173.74;0.05;Loja Física;Carlos
2016;2025-05-20;228;31;2;310.86;497.38;0.2;Loja Física;Juliana
2017;2024-10-21;329;15;5;1028.53;4114.12;0.2;WhatsApp;Marcos
2018;2022-11-23;126;60;2;617.76;1050.19;0.15;Loja Física;Vitor
2019;2022-03-08;350;87;4;75.86;288.27;0.05;WhatsApp;Juliana
2020;2024-02-29;37;101;2;166.52;316.39;0.05;Online;Carlos
2021;2025-01-05;62;92;1;1013.22;810.58;0.2;WhatsApp;Carlos
2022;2024-12-29;366;4;1;912.02;866.42;0.05;Online;Carlos
2023;2022-05-03;150;104;2;530.39;1007.74;0.05;WhatsApp;Vitor
2024;2024-01-15;205;92;2;1013.22;1823.8;0.1;WhatsApp;Carlos
2025;2024-06-20;220;101;1;166.52;166.52;0.0;Loja Física;Ana Paula
2026;2023-06-22;389;106;1;448.29;403.46;0.1;Loja Física;Carlos
2027;2022-12-13;188;53;4;288.06;979.4;0.15;Online;Ana Paula
2028;2023-05-13;408;62;1;524.4;524.4;0.0;Online;Vitor
2029;2023-11-07;329;89;1;576.13;576.13;0.0;Online;Carlos
2030;2024-10-03;386;32;1;457.26;365.81;0.2;Online;Marcos
2031;2023-08-28;353;57;1;62.37;62.37;0.0;Online;Carlos
2032;2023-06-13;291;36;1;34.61;31.15;0.1;Loja Física;Ana Paula
2033;2022-10-31;268;37;1;133.56;133.56;0.0;Loja Física;Marcos
2034;2025-02-28;186;92;1;1013.22;1013.22;0.0;Online;Carlos
2035;2022-11-21;291;82;2;596.59;1193.18;0.0;Online;Carlos
2036;2024-06-19;345;38;1;864.33;864.33;0.0;WhatsApp;Carlos
2037;2022-09-21;76;78;3;129.82;389.46;0.0;Online;Marcos
2038;2025-07-28;117;4;3;912.02;2188.85;0.2;Loja Física;Rafaela
2039;2023-09-13;76;75;1;713.73;713.73;0.0;Online;Marcos
2040;2024-11-07;382;112;2;233.92;421.06;0.1;Online;Juliana
2041;2025-06-20;461;22;1;253.6;253.6;0.0;WhatsApp;Ana Paula
2042;2025-04-17;437;65;3;949.03;2847.09;0.0;WhatsApp;Marcos
2043;2024-02-14;444;119;1;871.75;828.16;0.05;WhatsApp;Ana Paula
2044;2024-12-11;247;23;2;71.03;134.96;0.05;Online;Vitor
2045;2025-10-01;485;9;2;481.94;963.88;0.0;Loja Física;Marcos
2046;2023-02-27;115;20;1;785.51;785.51;0.0;WhatsApp;Carlos
2047;2022-09-02;333;26;1;564.89;564.89;0.0;Online;Juliana
2048;2025-03-12;468;82;2;596.59;1193.18;0.0;WhatsApp;Rafaela
2049;2023-04-13;380;26;2;564.89;1129.78;0.0;WhatsApp;Vitor
2050;2024-03-27;321;13;1;533.84;533.84;0.0;WhatsApp;Vitor
2051;2023-07-10;284;69;2;446.95;715.12;0.2;WhatsApp;Rafaela
2052;2022-06-12;497;103;1;312.55;312.55;0.0;Online;Rafaela
2053;2024-12-06;127;32;2;457.26;914.52;0.0;WhatsApp;Ana Paula
2054;2025-08-25;440;32;1;457.26;457.26;0.0;WhatsApp;Carlos
2055;2024-07-23;91;6;3;418.18;1129.09;0.1;Online;Rafaela
2056;2023-07-23;47;96;1;416.6;416.6;0.0;WhatsApp;Vitor
2057;2022-09-29;268;39;1;82.79;82.79;0.0;Loja Física;Ana Paula
2058;2023-05-15;300;98;1;224.43;201.99;0.1;Online;Juliana
2059;2022-07-21;275;113;1;808.81;647.05;0.2;Loja Física;Marcos
2060;2025-07-22;38;26;1;564.89;536.65;0.05;Loja Física;Juliana
2061;2022-06-20;244;26;1;564.89;564.89;0.0;WhatsApp;Rafaela
2062;2023-03-17;307;63;3;128.52;385.56;0.0;WhatsApp;Vitor
2063;2025-04-06;221;111;1;630.28;630.28;0.0;WhatsApp;Juliana
2064;2025-08-09;100;76;1;392.72;314.18;0.2;WhatsApp;Rafaela
2065;2024-07-23;1;33;1;108.85;87.08;0.2;Online;Rafaela
2066;2023-07-09;253;81;1;437.64;437.64;0.0;Online;Rafaela
2067;2024-09-16;264;37;1;133.56;113.53;0.15;Online;Marcos
2068;2024-12-25;128;44;1;138.43;138.43;0.0;WhatsApp;Rafaela
2069;2024-10-27;159;81;1;437.64;415.76;0.05;Loja Física;Ana Paula
2070;2024-09-25;4;41;1;365.79;329.21;0.1;Online;Juliana
2071;2022-12-01;92;9;1;481.94;385.55;0.2;Online;Carlos
2072;2023-09-16;49;119;1;871.75;697.4;0.2;Online;Marcos
2073;2025-07-30;352;69;1;446.95;357.56;0.2;Loja Física;Ana Paula
2074;2022-08-11;391;30;1;123.93;123.93;0.0;Online;Rafaela
2075;2023-09-18;164;99;5;538.22;2421.99;0.1;Online;Vitor
2076;2023-09-07;475;79;1;335.57;335.57;0.0;WhatsApp;Carlos
2077;2022-11-13;166;21;2;650.12;1300.24;0.0;Online;Ana Paula
2078;2022-11-20;313;85;1;347.91;347.91;0.0;Online;Rafaela
2079;2024-08-28;335;77;2;224.32;358.91;0.2;Online;Carlos
2080;2023-07-06;118;120;2;702.03;1404.06;0.0;Online;Marcos
2081;2024-01-30;75;40;1;339.07;339.07;0.0;WhatsApp;Marcos
2082;2023-10-08;231;40;5;339.07;1610.58;0.05;WhatsApp;Juliana
2083;2024-05-04;3;98;1;224.43;213.21;0.05;Loja Física;Juliana
2084;2023-12-26;331;104;1;530.39;530.39;0.0;Online;Marcos
2085;2022-02-09;420;91;2;566.07;1132.14;0.0;Loja Física;Carlos
2086;2023-06-09;151;107;3;742.12;2226.36;0.0;Loja Física;Marcos
2087;2024-05-25;405;49;1;940.61;940.61;0.0;WhatsApp;Rafaela
2088;2023-02-13;409;28;1;735.51;661.96;0.1;WhatsApp;Juliana
